"id";"pesid";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_principal";"causa_acidente";"ordem_tipo_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"id_veiculo";"tipo_veiculo";"marca";"ano_fabricacao_veiculo";"tipo_envolvido";"estado_fisico";"idade";"sexo";"ilesos";"feridos_leves";"feridos_graves";"mortos";"latitude";"longitude";"regional";"delegacia";"uop"
170304;373551;2018-11-08;"quinta-feira";"10:40:00";"RS";285;638;"SANTO ANTONIO DAS MISSOES";"Sim";"Defeito na Via";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";302628;"Automóvel";"CHEV/SPIN 1.8L MT LTZ";2014;"Passageiro";"Ileso";19;"Masculino";1;0;0;0;"-28.593134";"-55.64431";"SR-RS";"DEL9/12";"UOP01/RS"
170304;373549;2018-11-08;"quinta-feira";"10:40:00";"RS";285;638;"SANTO ANTONIO DAS MISSOES";"Sim";"Defeito na Via";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";302628;"Automóvel";"CHEV/SPIN 1.8L MT LTZ";2014;"Passageiro";"Ileso";21;"Masculino";1;0;0;0;"-28.593134";"-55.64431";"SR-RS";"DEL9/12";"UOP01/RS"
170307;377378;2018-11-08;"quinta-feira";"15:05:00";"RS";386;344;"LAJEADO";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";302912;"Automóvel";"FORD/FIESTA 1.6 FLEX";2014;"Condutor";"Ileso";75;"Masculino";1;0;0;0;"-29.44481109";"-51.97942972";"SR-RS";"DEL9/4";"UOP01/RS"
170307;377379;2018-11-08;"quinta-feira";"15:05:00";"RS";386;344;"LAJEADO";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";302913;"Motoneta";"HONDA/BIZ 125 ES";2014;"Condutor";"Lesões Leves";34;"Masculino";0;1;0;0;"-29.44481109";"-51.97942972";"SR-RS";"DEL9/4";"UOP01/RS"
170314;377508;2018-11-08;"quinta-feira";"15:40:00";"RS";101;88,9;"OSORIO";"Sim";"Condutor Dormindo";1;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";305962;"Caminhão-trator";"SCANIA/P 340 A4X2";2010;"Condutor";"Lesões Leves";56;"Masculino";0;1;0;0;"-29.88820652";"-50.27807236";"SR-RS";"DEL9/3";"UOP02/RS"
170336;373663;2018-11-08;"quinta-feira";"17:00:00";"RS";116;266;"CANOAS";"Não";"Falta de Atenção à Condução";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";302683;"Automóvel";"GM/ASTRA HB 4P ADVANTAGE";2007;"Condutor";"Ileso";23;"Masculino";1;0;0;0;"-29.93411939";"-51.17722034";"SR-RS";"DEL9/1";"UOP01/RS"
170336;373664;2018-11-08;"quinta-feira";"17:00:00";"RS";116;266;"CANOAS";"Não";"Falta de Atenção à Condução";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";302684;"Automóvel";"CHEV/SPIN 1.8L AT LTZ";2017;"Condutor";"Ileso";53;"Masculino";1;0;0;0;"-29.93411939";"-51.17722034";"SR-RS";"DEL9/1";"UOP01/RS"
170342;373697;2018-11-08;"quinta-feira";"18:00:00";"RS";101;6;"MAQUINE";"Não";"Velocidade Incompatível";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";302759;"Ônibus";"AGRALE/MA120 NEOBUS SPEC";2006;"Condutor";"Ileso";45;"Masculino";1;0;0;0;"-29.70438096";"-50.19588947";"SR-RS";"DEL9/3";"UOP01/RS"
170342;373699;2018-11-08;"quinta-feira";"18:00:00";"RS";101;6;"MAQUINE";"Não";"Velocidade Incompatível";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Rotatória";"Não";302760;"Automóvel";"VW/GOL CL";1993;"Condutor";"Ileso";62;"Masculino";1;0;0;0;"-29.70438096";"-50.19588947";"SR-RS";"DEL9/3";"UOP01/RS"
170343;373753;2018-11-08;"quinta-feira";"18:00:00";"RS";116;113;"SAO MARCOS";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";302749;"Ônibus";"M.BENZ/MPOLO ANDARE R";2000;"Condutor";"Ileso";59;"Masculino";1;0;0;0;"-28.95809857";"-51.07980609";"SR-RS";"DEL9/5";"UOP01/RS"
170343;373757;2018-11-08;"quinta-feira";"18:00:00";"RS";116;113;"SAO MARCOS";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";302821;"Motocicleta";"HONDA/CG 150 TITAN ESD";2006;"Condutor";"Lesões Leves";40;"Masculino";0;1;0;0;"-28.95809857";"-51.07980609";"SR-RS";"DEL9/5";"UOP01/RS"
170350;373712;2018-05-14;"segunda-feira";"05:30:00";"RS";290;71;"GRAVATAI";"Sim";"Falta de Atenção à Condução";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";302756;"Automóvel";"";NA;"Condutor";"Ileso";NA;"Masculino";1;0;0;0;"-29.951347";"-50.965858";"SR-RS";"DEL9/3";"UOP02/RS"
170350;373685;2018-05-14;"segunda-feira";"05:30:00";"RS";290;71;"GRAVATAI";"Sim";"Falta de Atenção à Condução";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";302755;"Motocicleta";"YAMAHA/XTZ 125E";2008;"Condutor";"Lesões Leves";58;"Masculino";0;1;0;0;"-29.951347";"-50.965858";"SR-RS";"DEL9/3";"UOP02/RS"
170378;373812;2018-11-08;"quinta-feira";"20:30:00";"RS";116;146,9;"CAXIAS DO SUL";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Interseçao de vias";"Sim";302810;"Automóvel";"VW/GOL TREND";2002;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-29.149075";"-51.14299";"SR-RS";"DEL9/5";"UOP01/RS"
170378;373829;2018-11-08;"quinta-feira";"20:30:00";"RS";116;146,9;"CAXIAS DO SUL";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Interseçao de vias";"Sim";302905;"Bicicleta";"";NA;"Condutor";"Lesões Graves";33;"Masculino";0;0;1;0;"-29.149075";"-51.14299";"SR-RS";"DEL9/5";"UOP01/RS"
170392;373821;2018-11-08;"quinta-feira";"20:20:00";"RS";470;193;"VERANOPOLIS";"Sim";"Velocidade Incompatível";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Não Informado";"Não";302894;"Caminhão-trator";"IVECO/STRALISHD 570S42TN";2008;"Condutor";"Lesões Leves";28;"Masculino";0;1;0;0;"-29.04538115";"-51.57007635";"SR-RS";"DEL9/6";"UOP02/RS"
170394;373743;2018-11-08;"quinta-feira";"21:40:00";"RS";116;255,2;"ESTEIO";"Sim";"Falta de Atenção do Pedestre";1;"Colisao transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";302804;"Motoneta";"HONDA/BIZ 125 ES";2011;"Condutor";"Lesões Leves";23;"Masculino";0;1;0;0;"-29.83699575";"-51.17532492";"SR-RS";"DEL9/1";"UOP02/RS"
170394;373744;2018-11-08;"quinta-feira";"21:40:00";"RS";116;255,2;"ESTEIO";"Sim";"Falta de Atenção do Pedestre";1;"Colisao transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";302804;"Motoneta";"HONDA/BIZ 125 ES";2011;"Pedestre";"Lesões Leves";53;"Masculino";0;1;0;0;"-29.83699575";"-51.17532492";"SR-RS";"DEL9/1";"UOP02/RS"
170436;375354;2018-11-09;"sexta-feira";"01:25:00";"RS";392;270,5;"CACAPAVA DO SUL";"Sim";"Animais na Pista";1;"Atropelamento de Animal";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";302910;"Caminhão-trator";"SCANIA/R143 H 4X2 450";1994;"Condutor";"Ileso";64;"Masculino";1;0;0;0;"-30.39064574";"-53.50744128";"SR-RS";"DEL9/9";"UOP02/RS"
170444;374205;2018-11-09;"sexta-feira";"06:30:00";"RS";158;311,5;"SANTA MARIA";"Sim";"Condutor Dormindo";1;"Colisao lateral";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";303030;"Caminhão-trator";"VOLVO/FH12 380 4X2T";2005;"Condutor";"Lesões Leves";23;"Masculino";0;1;0;0;"-29.620895";"-53.768311";"SR-RS";"DEL9/9";"UOP01/RS"
170444;374207;2018-11-09;"sexta-feira";"06:30:00";"RS";158;311,5;"SANTA MARIA";"Sim";"Condutor Dormindo";1;"Colisao lateral";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";303031;"Caminhão-trator";"M.BENZ/ACTROS 2646LS6X4";2015;"Condutor";"Ileso";36;"Masculino";1;0;0;0;"-29.620895";"-53.768311";"SR-RS";"DEL9/9";"UOP01/RS"
170447;376099;2018-11-09;"sexta-feira";"02:15:00";"RS";153;400,6;"CACHOEIRA DO SUL";"Sim";"Falta de Atenção à Condução";1;"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Não Informado";"Não";304798;"Automóvel";"I/VW SPACEFOX SPORTLINE";2008;"Condutor";"Lesões Graves";62;"Masculino";0;0;1;0;"-30.011547";"-52.920765";"SR-RS";"DEL9/2";"UOP03/RS"
170451;373874;2018-11-09;"sexta-feira";"07:45:00";"RS";448;14;"CANOAS";"Sim";"Animais na Pista";2;"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";302941;"Motocicleta";"HONDA/CG 125 FAN";2007;"Condutor";"Lesões Leves";37;"Masculino";0;1;0;0;"-29.92295233";"-51.22993469";"SR-RS";"DEL9/1";"UOP01/RS"
170471;373992;2018-11-09;"sexta-feira";"07:45:00";"RS";158;326,9;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";303018;"Automóvel";"FORD/FIESTA";2004;"Condutor";"Ileso";38;"Masculino";1;0;0;0;"-29.71201293";"-53.81863117";"SR-RS";"DEL9/9";"UOP01/RS"
170471;373987;2018-11-09;"sexta-feira";"07:45:00";"RS";158;326,9;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";303017;"Motocicleta";"YAMAHA/FACTOR YBR125 ED";2011;"Condutor";"Lesões Leves";37;"Masculino";0;1;0;0;"-29.71201293";"-53.81863117";"SR-RS";"DEL9/9";"UOP01/RS"
170471;373988;2018-11-09;"sexta-feira";"07:45:00";"RS";158;326,9;"SANTA MARIA";"Sim";"Falta de Atenção à Condução";1;"Colisao transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";303017;"Motocicleta";"YAMAHA/FACTOR YBR125 ED";2011;"Passageiro";"Lesões Leves";35;"Feminino";0;1;0;0;"-29.71201293";"-53.81863117";"SR-RS";"DEL9/9";"UOP01/RS"
170492;375455;2018-11-09;"sexta-feira";"10:15:00";"RS";386;439;"NOVA SANTA RITA";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";303102;"Automóvel";"RENAULT/LOGAN AUT 1016V";2010;"Condutor";"Ileso";61;"Masculino";1;0;0;0;"-29.87659708";"-51.24431849";"SR-RS";"DEL9/1";"UOP01/RS"
170492;375454;2018-11-09;"sexta-feira";"10:15:00";"RS";386;439;"NOVA SANTA RITA";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";303101;"Caminhão-trator";"SCANIA/T113 H 4X2 360";1995;"Condutor";"Ileso";67;"Masculino";1;0;0;0;"-29.87659708";"-51.24431849";"SR-RS";"DEL9/1";"UOP01/RS"
170499;373951;2018-10-27;"sábado";"00:40:00";"RS";290;33,7;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";2;"Colisao transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";302992;"Utilitário";"I/KIA SORENTO EX 3.8L V6";2007;"Condutor";"Ileso";53;"Masculino";1;0;0;0;"-29.885815";"-50.586334";"SR-RS";"DEL9/3";"UOP02/RS"
170499;373952;2018-10-27;"sábado";"00:40:00";"RS";290;33,7;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";2;"Colisao transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";302993;"Automóvel";"I/FORD FOCUS 2.0L FC";2004;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-29.885815";"-50.586334";"SR-RS";"DEL9/3";"UOP02/RS"
170499;373949;2018-10-27;"sábado";"00:40:00";"RS";290;33,7;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";2;"Colisao transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";302991;"Caminhão-trator";"VOLVO/FH12 380 4X2 T";2000;"Condutor";"Lesões Leves";38;"Masculino";0;1;0;0;"-29.885815";"-50.586334";"SR-RS";"DEL9/3";"UOP02/RS"
170499;373950;2018-10-27;"sábado";"00:40:00";"RS";290;33,7;"SANTO ANTONIO DA PATRULHA";"Sim";"Condutor Dormindo";2;"Colisao transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Reta";"Não";302992;"Utilitário";"I/KIA SORENTO EX 3.8L V6";2007;"Passageiro";"Lesões Leves";56;"Feminino";0;1;0;0;"-29.885815";"-50.586334";"SR-RS";"DEL9/3";"UOP02/RS"
170517;374050;2018-11-09;"sexta-feira";"14:00:00";"RS";470;337;"TRIUNFO";"Não";"Falta de Atenção do Pedestre";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";303093;"Caminhonete";"FIAT/STRADA FIRE FLEX";2011;"Condutor";"Ileso";31;"Masculino";1;0;0;0;"-29.90901953";"-51.71139688";"SR-RS";"DEL9/4";"UOP02/RS"
170517;374052;2018-11-09;"sexta-feira";"14:00:00";"RS";470;337;"TRIUNFO";"Não";"Falta de Atenção do Pedestre";1;"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";303093;"Caminhonete";"FIAT/STRADA FIRE FLEX";2011;"Pedestre";"Lesões Leves";76;"Masculino";0;1;0;0;"-29.90901953";"-51.71139688";"SR-RS";"DEL9/4";"UOP02/RS"
170522;374290;2018-11-09;"sexta-feira";"13:45:00";"RS";290;77,4;"GRAVATAI";"Sim";"Falta de Atenção à Condução";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";303295;"Camioneta";"GM/BLAZER";2002;"Passageiro";"Lesões Leves";28;"Masculino";0;1;0;0;"-29.95521652";"-51.03113651";"SR-RS";"DEL9/1";"UOP01/RS"
170522;374285;2018-11-09;"sexta-feira";"13:45:00";"RS";290;77,4;"GRAVATAI";"Sim";"Falta de Atenção à Condução";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";303295;"Camioneta";"GM/BLAZER";2002;"Condutor";"Lesões Leves";38;"Masculino";0;1;0;0;"-29.95521652";"-51.03113651";"SR-RS";"DEL9/1";"UOP01/RS"
170522;374291;2018-11-09;"sexta-feira";"13:45:00";"RS";290;77,4;"GRAVATAI";"Sim";"Falta de Atenção à Condução";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";303295;"Camioneta";"GM/BLAZER";2002;"Passageiro";"Lesões Leves";32;"Masculino";0;1;0;0;"-29.95521652";"-51.03113651";"SR-RS";"DEL9/1";"UOP01/RS"
170542;374029;2018-11-09;"sexta-feira";"13:30:00";"RS";293;161;"HULHA NEGRA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";303075;"Automóvel";"PEUGEOT/208 ALLURE";2014;"Passageiro";"Ileso";43;"Masculino";1;0;0;0;"-31.3517831";"-54.0133345";"SR-RS";"DEL9/11";"UOP03/RS"
170542;374030;2018-11-09;"sexta-feira";"13:30:00";"RS";293;161;"HULHA NEGRA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";303075;"Automóvel";"PEUGEOT/208 ALLURE";2014;"Passageiro";"Ileso";37;"Masculino";1;0;0;0;"-31.3517831";"-54.0133345";"SR-RS";"DEL9/11";"UOP03/RS"
170542;374032;2018-11-09;"sexta-feira";"13:30:00";"RS";293;161;"HULHA NEGRA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";303075;"Automóvel";"PEUGEOT/208 ALLURE";2014;"Passageiro";"Ileso";38;"Masculino";1;0;0;0;"-31.3517831";"-54.0133345";"SR-RS";"DEL9/11";"UOP03/RS"
170542;374027;2018-11-09;"sexta-feira";"13:30:00";"RS";293;161;"HULHA NEGRA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";303075;"Automóvel";"PEUGEOT/208 ALLURE";2014;"Condutor";"Ileso";39;"Masculino";1;0;0;0;"-31.3517831";"-54.0133345";"SR-RS";"DEL9/11";"UOP03/RS"
170542;374036;2018-11-09;"sexta-feira";"13:30:00";"RS";293;161;"HULHA NEGRA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";303076;"Automóvel";"I/FIAT SIENA EL FLEX";2011;"Condutor";"Ileso";48;"Feminino";1;0;0;0;"-31.3517831";"-54.0133345";"SR-RS";"DEL9/11";"UOP03/RS"
170542;374039;2018-11-09;"sexta-feira";"13:30:00";"RS";293;161;"HULHA NEGRA";"Sim";"Falta de Atenção à Condução";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";303077;"Micro-ônibus";"I/M.BENZ CDI JAEDI SPRT";2007;"Condutor";"Ileso";34;"Masculino";1;0;0;0;"-31.3517831";"-54.0133345";"SR-RS";"DEL9/11";"UOP03/RS"
170584;375839;2018-11-09;"sexta-feira";"17:00:00";"RS";290;95;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";304579;"Camioneta";"RENAULT/DUSTER 20 D 4X2";2013;"Condutor";"Ileso";42;"Masculino";1;0;0;0;"-29.98705516";"-51.20334059";"SR-RS";"DEL9/1";"UOP01/RS"
170584;375835;2018-11-09;"sexta-feira";"17:00:00";"RS";290;95;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";303276;"Motocicleta";"HONDA/CG 125 FAN ESD";2013;"Condutor";"Lesões Graves";50;"Masculino";0;0;1;0;"-29.98705516";"-51.20334059";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374381;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303277;"Automóvel";"FORD/FIESTA SEDAN1.6FLEX";2008;"Condutor";"Ileso";52;"Masculino";1;0;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374382;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303278;"Automóvel";"I/CITROEN C4L THP A TEND";2017;"Condutor";"Ileso";24;"Masculino";1;0;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374383;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303279;"Automóvel";"FIAT/UNO MILLE ECONOMY";2009;"Condutor";"Ileso";36;"Masculino";1;0;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374386;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303280;"Automóvel";"GM/KADETT IPANEMA GL";1994;"Condutor";"Ileso";41;"Masculino";1;0;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374387;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303281;"Automóvel";"FORD/ESCORT HOBBY";1993;"Condutor";"Lesões Leves";61;"Masculino";0;1;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374389;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303281;"Automóvel";"FORD/ESCORT HOBBY";1993;"Passageiro";"Lesões Leves";41;"Masculino";0;1;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374390;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303281;"Automóvel";"FORD/ESCORT HOBBY";1993;"Passageiro";"Lesões Leves";43;"Masculino";0;1;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170585;374391;2018-11-09;"sexta-feira";"17:20:00";"RS";290;102;"PORTO ALEGRE";"Sim";"Não guardar distância de segurança";1;"Colisao traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303281;"Automóvel";"FORD/ESCORT HOBBY";1993;"Passageiro";"Lesões Leves";59;"Feminino";0;1;0;0;"-29.98595862";"-51.25184298";"SR-RS";"DEL9/1";"UOP01/RS"
170588;374112;2018-11-09;"sexta-feira";"16:20:00";"RS";290;60,4;"GRAVATAI";"Sim";"Ingestão de Álcool";1;"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";303149;"Automóvel";"GM/CORSA GLS";1997;"Condutor";"Ileso";58;"Masculino";1;0;0;0;"-29.924509";"-50.858528";"SR-RS";"DEL9/3";"UOP02/RS"
170602;374362;2018-11-09;"sexta-feira";"18:00:00";"RS";290;107;"ELDORADO DO SUL";"Não";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";303367;"Automóvel";"";NA;"Condutor";"Ileso";NA;"Feminino";1;0;0;0;"-30.001852";"-51.304264";"SR-RS";"DEL9/2";"UOP01/RS"
170602;374212;2018-11-09;"sexta-feira";"18:00:00";"RS";290;107;"ELDORADO DO SUL";"Não";"Não guardar distância de segurança";1;"Colisao traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Não Informado";"Não";303230;"Caminhonete";"I/FORD RANGER XLT 13P";2009;"Condutor";"Ileso";57;"Masculino";1;0;0;0;"-30.001852";"-51.304264";"SR-RS";"DEL9/2";"UOP01/RS"
170616;375859;2018-11-09;"sexta-feira";"18:30:00";"RS";116;264;"CANOAS";"Sim";"Ingestão de Álcool";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";303285;"Caminhão-trator";"MAN/TGX 28.440 6X2 T";2018;"Condutor";"Ileso";33;"Masculino";1;0;0;0;"-29.914425";"-51.177544";"SR-RS";"DEL9/1";"UOP01/RS"
170616;375860;2018-11-09;"sexta-feira";"18:30:00";"RS";116;264;"CANOAS";"Sim";"Ingestão de Álcool";1;"Colisao lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";303286;"Automóvel";"CHEVROLET/ONIX 1.4MT LT";2013;"Condutor";"Ileso";41;"Masculino";1;0;0;0;"-29.914425";"-51.177544";"SR-RS";"DEL9/1";"UOP01/RS"
170648;374249;2018-11-09;"sexta-feira";"14:00:00";"RS";392;13;"RIO GRANDE";"Sim";"Fenômenos da Natureza";1;"Colisao com objeto estático";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";303257;"Motocicleta";"HONDA/CG 125 FAN KS";2013;"Condutor";"Lesões Leves";24;"Feminino";0;1;0;0;"-32.126305";"-52.14938";"SR-RS";"DEL9/7";"UOP02/RS"
170662;374372;2018-11-09;"sexta-feira";"22:20:00";"RS";116;264;"CANOAS";"Sim";"Ingestão de Álcool";1;"Colisao traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";303374;"Automóvel";"I/PEUGEOT 408 ALLURE";2011;"Condutor";"Ileso";52;"Masculino";1;0;0;0;"-29.91419262";"-51.17748141";"SR-RS";"DEL9/1";"UOP01/RS"
